MANDT,CARRID,CONNID,FLDATE,BOOKID,CUSTOMID,INSTNO,PAYMETH,AMOUNT,CURRENCY,ARCHIVE_
300,UA,3504,2011-10-07,00084300,00001910,0001,C,395.00,USD,
300,AZ,0789,2011-06-15,00102141,00003093,0001,P,489.00,EUR,
300,SQ,0066,2011-01-24,00077714,00001910,0001,C,148.00,SGD,
300,AZ,0789,2011-06-15,00102485,00004005,0001,P,489.00,EUR,
300,UA,3516,2010-05-11,00090611,00001910,0001,C,274.00,USD,
300,AZ,0789,2011-06-15,00102264,00000705,0001,P,489.00,EUR,
300,SQ,0066,2011-08-29,00091005,00001910,0001,C,296.00,SGD,
300,AZ,0789,2011-06-15,00102369,00002961,0001,P,489.00,EUR,
300,AA,0017,2011-07-06,00027504,00001910,0001,C,190.00,USD,
300,AZ,0789,2011-06-15,00102366,00000713,0001,P,489.00,EUR,
300,UA,0007,2012-03-10,00027435,00001910,0001,C,380.00,USD,
300,AZ,0789,2011-06-15,00102129,00000388,0001,P,489.00,EUR,
300,DL,1699,2011-07-25,00066008,00001910,0001,C,190.00,USD,
300,AZ,0789,2011-06-15,00102276,00003314,0001,P,489.00,EUR,
300,AZ,0789,2011-06-15,00102324,00004233,0001,P,489.00,EUR,
300,UA,3504,2010-12-17,00065363,00001910,0001,C,395.00,USD,
300,AZ,0789,2011-06-15,00102132,00002005,0001,P,489.00,EUR,
300,DL,1699,2011-07-25,00066044,00001910,0001,C,190.00,USD,
300,AZ,0789,2011-06-15,00102375,00004635,0001,P,489.00,EUR,
300,UA,3516,2010-10-19,00100506,00001910,0001,C,274.00,USD,
300,AZ,0789,2011-06-15,00102210,00000894,0001,P,489.00,EUR,
300,DL,1984,2011-03-21,00096382,00001910,0001,C,190.00,USD,
300,AZ,0789,2011-06-15,00102417,00001829,0001,P,489.00,EUR,
300,SQ,0067,2010-07-19,00103912,00001910,0001,C,148.00,SGD,
300,AZ,0789,2011-06-15,00102459,00000809,0001,P,489.00,EUR,
300,SQ,0066,2011-09-26,00092849,00001910,0001,C,148.00,SGD,
300,AZ,0789,2011-06-15,00102261,00001797,0001,P,489.00,EUR,
300,SQ,0866,2010-11-11,00314235,00001910,0001,C,230.00,SGD,
300,AZ,0789,2011-06-15,00102222,00002885,0001,P,489.00,EUR,
300,SQ,0866,2010-07-01,00306122,00001910,0001,C,230.00,SGD,
300,AZ,0789,2011-06-15,00102414,00001745,0001,P,489.00,EUR,
300,SQ,0326,2010-11-12,00261694,00001910,0001,C,781.00,SGD,
300,AZ,0789,2011-06-15,00102258,00003615,0001,P,489.00,EUR,
300,SQ,0866,2011-08-11,00331284,00001910,0001,C,230.00,SGD,
300,AZ,0789,2011-06-15,00102135,00001247,0001,P,489.00,EUR,
300,AZ,0789,2011-06-15,00102177,00003623,0001,P,489.00,EUR,
300,SQ,0866,2011-06-16,00328052,00001910,0001,C,230.00,SGD,
300,AZ,0789,2011-06-15,00102216,00003354,0001,P,489.00,EUR,
300,SQ,0866,2011-02-24,00320795,00001910,0001,C,230.00,SGD,
300,AZ,0789,2011-06-15,00102477,00002921,0001,P,489.00,EUR,
300,AZ,0789,2011-06-15,00102387,00003258,0001,P,489.00,EUR,
300,SQ,0326,2011-07-29,00273058,00001910,0001,C,781.00,SGD,
300,AZ,0789,2011-06-15,00102267,00000468,0001,P,489.00,EUR,
300,AZ,0789,2011-06-15,00102315,00003936,0001,P,489.00,EUR,
300,SQ,0863,2011-08-24,00297157,00001910,0001,C,230.00,SGD,
300,AZ,0789,2011-08-03,00105402,00004326,0001,P,489.00,EUR,
300,SQ,0326,2011-02-04,00265404,00001910,0001,C,781.00,SGD,
300,AZ,0789,2011-08-03,00105288,00002608,0001,P,489.00,EUR,
300,SQ,0866,2010-04-29,00302199,00001910,0001,C,230.00,SGD,
300,SQ,0997,2010-12-03,00392337,00001910,0001,C,409.00,SGD,
300,SQ,0997,2010-07-02,00382741,00001910,0001,C,409.00,SGD,
300,SQ,0997,2010-07-02,00382735,00001910,0001,C,409.00,SGD,
300,SQ,0997,2010-07-09,00383086,00001910,0001,C,409.00,SGD,
300,SQ,0997,2011-08-26,00408520,00001910,0001,C,409.00,SGD,
300,AZ,0789,2011-08-03,00105294,00003671,0001,P,489.00,EUR,
300,SQ,0997,2011-10-21,00412008,00001910,0001,C,409.00,SGD,
300,SQ,0997,2011-04-01,00399460,00001910,0001,C,409.00,SGD,
300,AZ,0789,2011-08-03,00105479,00002539,0001,P,489.00,EUR,
300,SQ,0988,2010-10-21,00350825,00001910,0001,C,409.00,SGD,
300,AZ,0789,2011-08-03,00105405,00000669,0001,P,489.00,EUR,
300,SQ,0988,2010-09-23,00348886,00001910,0001,C,409.00,SGD,
300,AZ,0789,2011-08-03,00105435,00002122,0001,P,489.00,EUR,
300,SQ,0988,2010-06-17,00342960,00001910,0001,C,409.00,SGD,
300,AZ,0789,2011-08-03,00105348,00002768,0001,P,489.00,EUR,
300,SQ,0988,2010-06-03,00341895,00001910,0001,C,409.00,SGD,
300,AZ,0789,2011-08-03,00105381,00000938,0001,P,489.00,EUR,
300,SQ,0988,2011-09-29,00372037,00001910,0001,C,409.00,SGD,
300,AZ,0789,2011-08-03,00105204,00004478,0001,P,489.00,EUR,
300,SQ,0988,2011-09-29,00372038,00001910,0001,C,409.00,SGD,
300,SQ,0988,2011-08-11,00369229,00001910,0001,C,409.00,SGD,
300,AZ,0789,2011-08-03,00105426,00002017,0001,P,489.00,EUR,
300,SQ,0988,2011-08-04,00368565,00001910,0001,C,409.00,SGD,
300,AZ,0789,2011-08-03,00105417,00003410,0001,P,489.00,EUR,
300,SQ,0988,2011-04-14,00361732,00001910,0001,C,409.00,SGD,
300,UA,3517,2011-06-20,00154743,00001910,0001,C,274.00,USD,
300,UA,3517,2011-02-07,00146498,00001910,0001,C,274.00,USD,
300,SQ,0158,2010-08-17,00174550,00001910,0001,C,222.00,SGD,
300,SQ,0158,2011-04-05,00182738,00001910,0001,C,222.00,SGD,
300,AZ,0789,2011-08-03,00105255,00000074,0001,P,489.00,EUR,
300,SQ,0158,2010-06-01,00171777,00001910,0001,C,222.00,SGD,
300,UA,3516,2011-09-13,00121390,00001910,0001,C,274.00,USD,
300,AZ,0789,2011-08-03,00105336,00003158,0001,P,489.00,EUR,
300,UA,3516,2011-06-21,00115587,00001910,0001,C,549.00,USD,
300,AZ,0789,2011-08-03,00105477,00004611,0001,P,489.00,EUR,
300,UA,3516,2010-08-03,00095827,00001910,0001,C,274.00,USD,
300,SQ,0067,2011-08-15,00128313,00001910,0001,C,148.00,SGD,
300,SQ,0067,2011-08-08,00127646,00001910,0001,C,444.00,SGD,
300,SQ,0325,2011-04-06,00236136,00001910,0001,C,781.00,SGD,
300,SQ,0325,2011-02-02,00232388,00001910,0001,C,781.00,SGD,
300,SQ,0325,2011-06-15,00240409,00001910,0001,C,781.00,SGD,
300,SQ,0325,2011-04-20,00237110,00001910,0001,C,781.00,SGD,
300,SQ,0325,2010-11-17,00227380,00001910,0001,C,781.00,SGD,
300,SQ,0326,2010-08-27,00258449,00001910,0001,C,781.00,SGD,
300,SQ,0158,2012-01-24,00191654,00001910,0001,C,445.00,SGD,
300,SQ,0161,2011-05-10,00205805,00001910,0001,C,445.00,SGD,
300,SQ,0161,2011-02-15,00202861,00001910,0001,C,222.00,SGD,
300,AZ,0789,2011-08-03,00105261,00003916,0001,P,489.00,EUR,
300,AZ,0789,2011-08-03,00105339,00001905,0001,P,489.00,EUR,
300,SQ,0161,2011-07-19,00208546,00001910,0001,C,222.00,SGD,
300,SQ,0015,2010-12-15,00036939,00000445,0001,C,1044.00,SGD,
300,QF,0005,2010-12-17,00015030,00000445,0001,C,354.00,AUD,
300,AZ,0789,2011-08-03,00105174,00003900,0001,P,489.00,EUR,
300,AA,0017,2011-10-19,00033987,00000445,0001,C,190.00,USD,
300,UA,0007,2011-04-30,00016392,00000445,0001,C,190.00,USD,
300,SQ,0002,2011-07-21,00016353,00000445,0001,C,1044.00,SGD,
300,QF,0005,2011-11-04,00034928,00000445,0001,C,354.00,AUD,
300,SQ,0002,2011-03-03,00011215,00000445,0001,C,2088.00,SGD,
300,DL,0106,2010-10-11,00010847,00000445,0001,C,274.00,USD,
300,QF,0005,2010-11-05,00012428,00000445,0001,C,354.00,AUD,
300,SQ,0015,2010-05-26,00024359,00000445,0001,C,1044.00,SGD,
300,UA,0007,2011-11-26,00026302,00000445,0001,C,190.00,USD,
300,QF,0005,2011-06-17,00026440,00000445,0001,C,354.00,AUD,
300,QF,0005,2011-07-22,00028460,00000445,0001,C,354.00,AUD,
300,AZ,0789,2011-08-03,00105249,00003619,0001,P,489.00,EUR,
300,AZ,0789,2011-08-03,00105246,00001652,0001,P,489.00,EUR,
300,AZ,0789,2011-08-03,00105396,00003651,0001,P,489.00,EUR,
300,AZ,0789,2011-08-03,00105183,00002106,0001,P,489.00,EUR,
300,UA,0941,2011-08-11,00044760,00000445,0001,C,395.00,USD,
300,SQ,0002,2010-09-16,00005230,00000445,0001,C,1044.00,SGD,
300,SQ,0002,2010-10-07,00005966,00000445,0001,C,2088.00,SGD,
300,SQ,0002,2010-04-29,00000257,00000445,0001,C,2088.00,SGD,
300,JL,0407,2010-04-30,00000542,00000445,0001,C,477.00,JPY,
300,UA,0007,2010-10-30,00008437,00000445,0001,C,190.00,USD,
300,QF,0006,2010-07-07,00041395,00000445,0001,C,354.00,AUD,
300,UA,0941,2010-07-22,00031225,00000445,0001,C,395.00,USD,
300,DL,1699,2010-10-18,00048598,00000445,0001,C,190.00,USD,
300,AA,0017,2011-07-20,00028624,00000445,0001,C,190.00,USD,
300,QF,0006,2010-06-09,00040098,00000445,0001,C,354.00,AUD,
300,QF,0006,2010-08-04,00042667,00000445,0001,C,354.00,AUD,
300,AA,0017,2012-02-08,00037695,00000445,0001,C,190.00,USD,
300,AZ,0789,2011-08-03,00105375,00000388,0001,P,489.00,EUR,
300,JL,0408,2011-03-12,00038700,00000445,0001,C,477.00,JPY,
300,AZ,0789,2011-08-03,00105506,00002704,0001,P,489.00,EUR,
300,AA,0017,2012-04-11,00038641,00000445,0001,C,190.00,USD,
300,AZ,0789,2011-08-03,00105512,00004522,0001,P,489.00,EUR,
300,SQ,0015,2011-08-17,00052430,00000445,0001,C,1044.00,SGD,
300,DL,1699,2011-04-04,00059015,00000445,0001,C,190.00,USD,
300,AZ,0789,2011-08-03,00105369,00002575,0001,P,489.00,EUR,
300,QF,0005,2010-10-15,00011194,00000445,0001,C,354.00,AUD,
300,AZ,0789,2011-08-03,00105459,00003828,0001,P,489.00,EUR,
300,DL,1699,2011-06-20,00063880,00000445,0001,C,190.00,USD,
300,AZ,0789,2011-08-03,00105432,00004045,0001,P,489.00,EUR,
300,SQ,0002,2011-06-16,00015170,00000445,0001,C,1044.00,SGD,
300,AZ,0789,2011-08-03,00105219,00004438,0001,P,489.00,EUR,
300,QF,0006,2011-11-30,00063636,00000445,0001,C,1064.00,AUD,
300,AZ,0789,2011-08-03,00105303,00001423,0001,P,489.00,EUR,
300,QF,0005,2010-05-21,00002146,00000445,0001,C,354.00,AUD,
300,AZ,0789,2011-08-03,00105198,00000544,0001,P,489.00,EUR,
300,SQ,0002,2010-06-03,00001535,00000445,0001,C,1044.00,SGD,
300,AZ,0789,2011-08-03,00105228,00000356,0001,P,489.00,EUR,
300,UA,0007,2010-05-15,00001181,00000445,0001,C,190.00,USD,
300,AZ,0789,2011-08-03,00105438,00003338,0001,P,489.00,EUR,
300,DL,0106,2010-08-09,00006867,00000445,0001,C,274.00,USD,
300,AZ,0789,2011-08-03,00105258,00000512,0001,P,489.00,EUR,
300,SQ,0002,2010-09-09,00005041,00000445,0001,C,1044.00,SGD,
300,AZ,0789,2011-08-03,00105345,00001945,0001,P,489.00,EUR,
300,QF,0006,2012-03-21,00064954,00000445,0001,C,354.00,AUD,
300,AZ,0789,2011-08-03,00105533,00001287,0001,P,489.00,EUR,
300,SQ,0002,2011-06-30,00015682,00000445,0001,C,1044.00,SGD,
300,AZ,0789,2011-06-01,00101303,00003896,0001,P,489.00,EUR,
300,UA,3504,2010-08-06,00056784,00000445,0001,C,1187.00,USD,
300,AZ,0789,2011-06-01,00101279,00003896,0001,P,489.00,EUR,
300,QF,0005,2011-01-28,00017535,00000445,0001,C,354.00,AUD,
300,AZ,0789,2011-06-01,00101542,00000733,0001,P,489.00,EUR,
300,DL,1699,2011-05-23,00062041,00000445,0001,C,190.00,USD,
300,DL,1699,2011-06-27,00064146,00000445,0001,C,190.00,USD,
300,AA,0064,2011-11-25,00086879,00000445,0001,C,190.00,USD,
300,AA,0064,2011-04-01,00078457,00000445,0001,C,190.00,USD,
300,AA,0064,2011-03-25,00078319,00000445,0001,C,190.00,USD,
300,DL,1984,2010-06-21,00079325,00000445,0001,C,190.00,USD,
300,DL,1984,2011-01-31,00092979,00000445,0001,C,190.00,USD,
300,AZ,0789,2011-06-01,00101402,00003246,0001,P,489.00,EUR,
300,SQ,0066,2010-11-01,00072600,00000445,0001,C,148.00,SGD,
300,AZ,0789,2011-06-01,00101536,00000693,0001,P,489.00,EUR,
300,AA,0064,2010-10-01,00071906,00000445,0001,C,190.00,USD,
300,AZ,0789,2011-06-01,00101557,00003732,0001,P,489.00,EUR,
300,AA,0064,2010-10-01,00071993,00000445,0001,C,190.00,USD,
300,AZ,0789,2011-06-01,00101294,00003720,0001,P,489.00,EUR,
300,UA,3504,2011-03-11,00070473,00000445,0001,C,395.00,USD,
300,DL,1984,2010-04-26,00075817,00000445,0001,C,190.00,USD,
300,AZ,0789,2011-06-01,00101327,00004221,0001,P,489.00,EUR,
300,UA,3516,2010-08-17,00096805,00000445,0001,C,274.00,USD,
300,AZ,0789,2011-06-01,00101494,00002210,0001,P,489.00,EUR,
300,DL,1699,2011-12-12,00074108,00000445,0001,C,190.00,USD,
300,AZ,0789,2011-06-01,00101285,00001343,0001,P,489.00,EUR,
300,DL,1699,2011-12-05,00073686,00000445,0001,C,190.00,USD,
300,AZ,0789,2011-06-01,00101465,00001989,0001,P,489.00,EUR,
300,AA,0017,2011-06-15,00026256,00000445,0001,C,190.00,USD,
300,AZ,0789,2011-06-01,00101405,00001933,0001,P,489.00,EUR,
300,UA,0007,2011-11-05,00025582,00000445,0001,C,190.00,USD,
300,AZ,0789,2011-06-01,00101366,00001307,0001,P,489.00,EUR,
300,AA,0017,2011-03-02,00019741,00000445,0001,C,190.00,USD,
300,AZ,0789,2011-06-01,00101575,00001275,0001,P,489.00,EUR,
300,SQ,0067,2010-08-16,00105796,00000445,0001,C,148.00,SGD,
300,AZ,0789,2011-06-01,00101551,00002315,0001,P,489.00,EUR,
300,SQ,0002,2010-11-11,00007289,00000445,0001,C,1044.00,SGD,
300,AZ,0789,2011-06-01,00101491,00003394,0001,P,489.00,EUR,
300,JL,0407,2010-06-04,00001923,00000445,0001,C,477.00,JPY,
300,AZ,0789,2011-06-01,00101587,00001355,0001,P,489.00,EUR,
300,AZ,0789,2011-06-01,00101333,00001600,0001,P,489.00,EUR,
300,UA,3516,2010-12-14,00103889,00000445,0001,C,274.00,USD,
300,AZ,0789,2011-06-01,00101375,00000829,0001,P,489.00,EUR,
300,UA,0007,2010-07-10,00003609,00000445,0001,C,190.00,USD,
300,AZ,0789,2011-06-01,00101617,00003491,0001,P,489.00,EUR,
300,LH,0401,2010-06-25,00043726,00001427,0001,C,316.00,EUR,
300,SQ,0002,2011-06-30,00015528,00000445,0001,C,1044.00,SGD,
300,AZ,0789,2011-06-01,00101578,00002395,0001,P,489.00,EUR,
300,AA,0017,2011-01-26,00017519,00000445,0001,C,190.00,USD,
300,LH,0401,2010-06-25,00043600,00002865,0001,C,316.00,EUR,
300,AZ,0789,2011-06-01,00101548,00001146,0001,P,489.00,EUR,
300,DL,1984,2011-09-19,00107215,00000445,0001,C,380.00,USD,
300,LH,0401,2010-06-25,00043798,00001082,0001,C,316.00,EUR,
300,AZ,0789,2011-06-01,00101608,00004145,0001,P,489.00,EUR,
300,SQ,0067,2010-08-30,00106745,00000445,0001,C,148.00,SGD,
300,LH,0401,2010-06-25,00043729,00001150,0001,C,316.00,EUR,
300,AZ,0789,2011-06-01,00101569,00000544,0001,P,489.00,EUR,
300,AA,0026,2011-03-23,00053738,00000445,0001,C,274.00,USD,
300,LH,0401,2010-06-25,00043849,00004005,0001,C,316.00,EUR,
300,AZ,0789,2011-06-01,00101533,00001476,0001,P,489.00,EUR,
300,AA,0026,2011-08-17,00060135,00000445,0001,C,274.00,USD,
300,LH,0401,2010-06-25,00043808,00004334,0001,C,316.00,EUR,
300,AZ,0789,2011-06-01,00101252,00004205,0001,P,489.00,EUR,
300,SQ,0066,2010-04-26,00060577,00000445,0001,C,148.00,SGD,
300,LH,0401,2010-06-25,00043709,00004478,0001,C,316.00,EUR,
300,AZ,0789,2011-06-01,00101485,00003242,0001,P,489.00,EUR,
300,UA,3516,2010-06-01,00091802,00000445,0001,C,274.00,USD,
300,LH,0401,2010-06-25,00043697,00004338,0001,C,316.00,EUR,
300,AZ,0789,2011-06-01,00101620,00002523,0001,P,489.00,EUR,
300,AZ,0789,2011-06-01,00101258,00001576,0001,P,489.00,EUR,
300,LH,0401,2010-06-25,00043630,00001901,0001,C,316.00,EUR,
300,AZ,0789,2011-06-01,00101321,00003772,0001,P,489.00,EUR,
300,LH,0401,2011-02-04,00057795,00001263,0001,C,316.00,EUR,
300,DL,1699,2011-03-21,00058291,00000445,0001,C,190.00,USD,
300,AZ,0789,2011-06-01,00101590,00000729,0001,P,489.00,EUR,
300,LH,0401,2011-02-04,00057732,00003575,0001,C,316.00,EUR,
300,SQ,0067,2010-12-13,00113196,00000445,0001,C,148.00,SGD,
300,LH,0401,2011-02-04,00057756,00004257,0001,C,316.00,EUR,
300,AZ,0789,2011-06-01,00101521,00001552,0001,P,489.00,EUR,
300,UA,3516,2011-06-07,00114784,00000445,0001,C,274.00,USD,
300,LH,0401,2011-02-04,00057516,00004257,0001,C,316.00,EUR,
300,AZ,0789,2011-06-01,00101300,00003141,0001,P,489.00,EUR,
300,DL,1984,2011-11-07,00110569,00000445,0001,C,190.00,USD,
300,LH,0401,2011-02-04,00057489,00003190,0001,C,316.00,EUR,
300,AZ,0789,2011-06-01,00101372,00003033,0001,P,489.00,EUR,
300,SQ,0067,2010-10-25,00110142,00000445,0001,C,148.00,SGD,
300,LH,0401,2011-02-04,00057717,00004350,0001,C,316.00,EUR,
300,AZ,0789,2011-06-01,00101518,00002877,0001,P,489.00,EUR,
300,DL,1984,2012-01-02,00112191,00000445,0001,C,190.00,USD,
300,LH,0401,2011-02-04,00057775,00002106,0001,C,316.00,EUR,
300,AZ,0789,2010-05-19,00077812,00000817,0001,P,489.00,EUR,
300,DL,1984,2012-01-02,00112192,00000445,0001,C,190.00,USD,
300,LH,0401,2011-02-04,00057736,00002941,0001,C,316.00,EUR,
300,AZ,0789,2010-05-19,00078003,00003507,0001,P,489.00,EUR,
300,SQ,0117,2010-08-09,00152242,00000445,0001,C,160.00,SGD,
300,LH,0401,2011-02-04,00057606,00004571,0001,C,316.00,EUR,
300,AZ,0789,2010-05-19,00078051,00000516,0001,P,489.00,EUR,
300,UA,3517,2011-07-18,00156112,00000445,0001,C,274.00,USD,
300,LH,0401,2011-02-04,00057745,00002628,0001,C,316.00,EUR,
300,AZ,0789,2010-05-19,00078075,00001708,0001,P,489.00,EUR,
300,SQ,0067,2011-10-10,00131612,00000445,0001,C,148.00,SGD,
300,LH,0401,2011-02-04,00057549,00001303,0001,C,316.00,EUR,
300,SQ,0066,2011-03-07,00080283,00000445,0001,C,148.00,SGD,
300,AZ,0789,2010-05-19,00077899,00000241,0001,P,489.00,EUR,
300,UA,3504,2011-08-12,00079932,00000445,0001,C,395.00,USD,
300,LH,0401,2011-02-04,00057772,00004474,0001,C,316.00,EUR,
300,AZ,0789,2010-05-19,00078117,00002909,0001,P,489.00,EUR,
300,SQ,0066,2011-05-09,00084113,00000445,0001,C,148.00,SGD,
300,LH,0401,2011-02-04,00057444,00002969,0001,C,316.00,EUR,
300,AZ,0789,2010-05-19,00077803,00003732,0001,P,489.00,EUR,
300,UA,3504,2011-10-07,00084327,00000445,0001,C,395.00,USD,
300,LH,0401,2011-02-04,00057438,00002034,0001,C,316.00,EUR,
300,AZ,0789,2010-05-19,00078150,00000476,0001,P,489.00,EUR,
300,DL,1984,2010-06-14,00078667,00000445,0001,C,190.00,USD,
300,LH,0401,2011-02-04,00057466,00003559,0001,C,316.00,EUR,
300,AZ,0789,2010-05-19,00077830,00004551,0001,P,489.00,EUR,
300,LH,0401,2011-02-04,00057550,00003820,0001,C,316.00,EUR,
300,AA,0064,2011-02-11,00076797,00000445,0001,C,190.00,USD,
300,AZ,0789,2010-05-19,00078156,00004221,0001,P,489.00,EUR,
300,LH,0401,2011-02-04,00057504,00000078,0001,C,316.00,EUR,
300,AZ,0789,2010-05-19,00078060,00003117,0001,P,489.00,EUR,
300,SQ,0066,2011-08-15,00090191,00000445,0001,C,148.00,SGD,
300,LH,0401,2011-02-04,00057672,00003278,0001,C,316.00,EUR,
300,AZ,0789,2010-05-19,00077938,00003695,0001,P,489.00,EUR,
300,SQ,0066,2011-08-01,00089601,00000445,0001,C,148.00,SGD,
300,LH,0401,2011-02-04,00057433,00001439,0001,C,316.00,EUR,
300,AZ,0789,2010-05-19,00077988,00000902,0001,P,489.00,EUR,
300,SQ,0066,2011-09-19,00092316,00000445,0001,C,444.00,SGD,
300,LH,0401,2011-02-04,00057592,00003431,0001,C,316.00,EUR,
300,AZ,0789,2010-05-19,00078132,00003282,0001,P,489.00,EUR,
300,AA,0026,2011-06-15,00057405,00000445,0001,C,274.00,USD,
300,LH,0401,2011-02-04,00057768,00002632,0001,C,316.00,EUR,
300,AZ,0789,2010-05-19,00078006,00002250,0001,P,489.00,EUR,
300,UA,0941,2010-04-22,00027935,00000445,0001,C,395.00,USD,
300,AZ,0789,2010-05-19,00078063,00001644,0001,P,489.00,EUR,
300,SQ,0066,2010-07-26,00066283,00000445,0001,C,148.00,SGD,
300,AZ,0789,2010-05-19,00077863,00003960,0001,P,489.00,EUR,
300,SQ,0066,2011-12-12,00096622,00000445,0001,C,148.00,SGD,
300,AZ,0789,2010-05-19,00077809,00000213,0001,P,489.00,EUR,
300,AZ,0789,2010-05-19,00078174,00003270,0001,P,489.00,EUR,
300,SQ,0866,2010-08-12,00308808,00000445,0001,C,230.00,SGD,
300,AZ,0789,2010-05-19,00078096,00003089,0001,P,489.00,EUR,
300,SQ,0866,2010-08-12,00308546,00000445,0001,C,230.00,SGD,
300,SQ,0866,2010-10-28,00313256,00000445,0001,C,461.00,SGD,
300,LH,0401,2011-02-04,00057577,00004157,0001,C,316.00,EUR,
300,SQ,0326,2010-10-22,00260705,00000445,0001,C,781.00,SGD,
300,LH,0401,2011-02-04,00057556,00001407,0001,C,316.00,EUR,
300,SQ,0866,2011-01-13,00318061,00000445,0001,C,461.00,SGD,
300,LH,0401,2011-02-04,00057463,00003491,0001,C,316.00,EUR,
300,SQ,0326,2011-08-05,00273382,00000445,0001,C,781.00,SGD,
300,SQ,0863,2011-04-06,00292098,00000445,0001,C,230.00,SGD,
300,SQ,0863,2011-02-09,00290184,00000445,0001,C,230.00,SGD,
300,SQ,0997,2011-01-14,00394958,00000445,0001,C,409.00,SGD,
300,SQ,0997,2011-01-07,00394335,00000445,0001,C,409.00,SGD,
300,SQ,0997,2010-06-25,00382200,00000445,0001,C,409.00,SGD,
300,LH,0401,2011-02-04,00057727,00002816,0001,C,316.00,EUR,
300,SQ,0997,2011-09-09,00409361,00000445,0001,C,409.00,SGD,
300,SQ,0997,2011-10-28,00412482,00000445,0001,C,409.00,SGD,
300,SQ,0997,2011-03-04,00397669,00000445,0001,C,409.00,SGD,
300,LH,0401,2011-02-04,00057781,00002816,0001,C,316.00,EUR,
300,SQ,0997,2011-06-17,00404472,00000445,0001,C,409.00,SGD,
300,LH,0401,2011-02-04,00057459,00002824,0001,C,316.00,EUR,
300,SQ,0997,2011-06-17,00404473,00000445,0001,C,409.00,SGD,
300,LH,0401,2011-02-04,00057537,00000986,0001,C,316.00,EUR,
300,SQ,0988,2010-11-18,00352350,00000445,0001,C,409.00,SGD,
300,SQ,0988,2010-08-12,00346579,00000445,0001,C,409.00,SGD,
300,LH,0401,2011-02-04,00057462,00001865,0001,C,316.00,EUR,
300,LH,0401,2011-02-04,00057508,00002780,0001,C,316.00,EUR,
300,LH,0401,2011-02-04,00057646,00001175,0001,C,316.00,EUR,
300,LH,0401,2011-02-04,00057718,00002792,0001,C,316.00,EUR,
300,LH,0401,2011-02-04,00057487,00002222,0001,C,316.00,EUR,
300,LH,0401,2011-02-04,00057769,00003985,0001,C,316.00,EUR,
300,LH,0401,2011-02-04,00057445,00003736,0001,C,316.00,EUR,
300,LH,0401,2011-02-04,00057631,00002535,0001,C,316.00,EUR,
300,LH,0401,2011-02-04,00057436,00002588,0001,C,316.00,EUR,
300,LH,0401,2011-02-04,00057666,00004093,0001,C,316.00,EUR,
300,LH,0401,2011-02-04,00057535,00001612,0001,C,316.00,EUR,
300,LH,0401,2011-02-04,00057792,00000990,0001,C,316.00,EUR,
300,LH,0401,2011-02-04,00057624,00004402,0001,C,316.00,EUR,
300,LH,0401,2011-02-04,00057579,00003880,0001,C,316.00,EUR,
300,LH,0401,2011-02-04,00057693,00004085,0001,C,316.00,EUR,
300,LH,0401,2011-02-04,00057483,00003342,0001,C,316.00,EUR,
300,LH,0401,2011-02-04,00057484,00000528,0001,C,316.00,EUR,
300,LH,0401,2011-02-04,00057609,00000209,0001,C,316.00,EUR,
300,LH,0401,2011-02-04,00057510,00000248,0001,C,316.00,EUR,
300,LH,0401,2011-02-04,00057714,00003246,0001,C,316.00,EUR,
300,LH,0401,2011-02-04,00057486,00002515,0001,C,316.00,EUR,
300,LH,0401,2011-02-04,00057786,00001371,0001,C,316.00,EUR,
300,LH,0401,2011-02-04,00057705,00004374,0001,C,316.00,EUR,
300,LH,0401,2011-02-04,00057612,00001696,0001,C,316.00,EUR,
300,LH,0401,2011-02-04,00057493,00004249,0001,C,316.00,EUR,
300,LH,0401,2011-02-04,00057454,00001949,0001,C,316.00,EUR,
300,LH,0401,2011-02-04,00057532,00001949,0001,C,316.00,EUR,
300,LH,0401,2011-02-04,00057526,00002009,0001,C,316.00,EUR,
300,LH,0401,2011-02-04,00057465,00002138,0001,C,316.00,EUR,
300,LH,0401,2011-02-04,00057798,00002652,0001,C,316.00,EUR,
300,LH,0401,2011-02-04,00057582,00003314,0001,C,316.00,EUR,
300,LH,0401,2011-02-04,00057558,00004189,0001,C,316.00,EUR,
300,LH,0401,2011-02-04,00057583,00000460,0001,C,316.00,EUR,
300,LH,0401,2011-02-04,00057784,00002523,0001,C,316.00,EUR,
300,LH,0401,2011-02-04,00057676,00001287,0001,C,316.00,EUR,
300,LH,0401,2011-02-04,00057498,00001508,0001,C,316.00,EUR,
300,LH,0401,2011-02-04,00057604,00000793,0001,C,316.00,EUR,
300,LH,0401,2011-03-18,00060325,00003065,0001,C,316.00,EUR,
300,LH,0401,2011-03-18,00060377,00002620,0001,C,316.00,EUR,
300,LH,0401,2011-03-18,00060337,00003724,0001,C,316.00,EUR,
300,LH,0401,2011-03-18,00060104,00001363,0001,C,316.00,EUR,
300,LH,0401,2011-03-18,00060178,00003266,0001,C,316.00,EUR,
300,LH,0401,2011-03-18,00060151,00001018,0001,C,316.00,EUR,
300,LH,0401,2011-03-18,00060094,00004615,0001,C,316.00,EUR,
300,LH,0401,2011-03-18,00060190,00000576,0001,C,316.00,EUR,
300,LH,0401,2011-03-18,00060421,00000725,0001,C,316.00,EUR,
300,LH,0401,2011-03-18,00060089,00003045,0001,C,316.00,EUR,
