MANDT,CARRID,CONNID,FLDATE,BOOKID,CUSTOMID,TICKET,PLACE,ARCHIVE_
300,SQ,0117,2010-09-06,00153282,00002982,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153231,00002334,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153222,00002856,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153221,00002856,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153308,00000879,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153186,00000623,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153244,00003530,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153199,00000959,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153348,00001137,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153192,00000033,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153245,00001687,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153297,00004526,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153273,00004330,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153342,00001261,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153414,00004432,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153361,00001819,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153377,00001980,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153218,00003667,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153419,00004386,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153288,00002290,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153257,00002290,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153289,00003711,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153225,00001387,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153403,00001192,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153185,00001254,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153238,00003155,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153409,00001174,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153365,00002845,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153270,00001572,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153399,00003074,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153367,00000163,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153291,00000666,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153336,00002823,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153410,00001802,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153266,00000883,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153431,00000876,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153230,00002115,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153302,00003572,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153236,00000014,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153425,00003005,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153323,00002912,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153211,00002448,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153296,00001764,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153333,00001154,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153290,00000272,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153382,00000965,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153424,00000287,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153428,00003851,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153220,00003227,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153314,00000474,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153306,00000773,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153310,00000862,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153187,00001431,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153327,00002599,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153214,00002434,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153243,00004174,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153201,00004254,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153213,00002841,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153197,00003183,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153203,00004543,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153391,00001651,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153318,00003164,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153341,00001022,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153252,00004455,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153304,00002918,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153385,00003650,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153254,00000245,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153359,00001161,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153193,00003354,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153208,00003481,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153374,00000253,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153408,00002997,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153292,00004404,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153311,00000700,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153317,00001699,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153432,00001691,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153189,00002707,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153253,00002707,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153435,00003198,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153239,00002133,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153279,00000237,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153339,00002303,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153369,00002941,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153426,00004440,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153366,00000390,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153421,00003246,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153395,00000328,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153398,00002265,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153229,00001726,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153371,00002686,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153315,00002686,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153433,00002232,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153305,00002437,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153256,00000918,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153389,00002924,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153223,00000356,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153275,00004216,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153195,00000345,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153299,00000984,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153204,00002246,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153354,00000379,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153262,00002784,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153380,00001993,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153242,00002679,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153412,00002650,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153373,00004136,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153337,00004136,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153268,00004557,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153347,00002992,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153196,00003109,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153264,00002055,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153434,00003007,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153294,00002213,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153394,00001874,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153364,00004215,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153340,00002790,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153263,00000099,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153251,00004588,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153226,00002107,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153402,00002106,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153295,00000157,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153406,00001441,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153287,00001451,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153352,00001581,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153206,00000744,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153261,00000844,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153258,00004112,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153326,00003092,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153215,00004512,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153404,00003809,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153343,00004378,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153413,00001849,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153301,00001926,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153358,00002443,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153283,00003719,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153370,00003503,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153233,00003832,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153328,00003524,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153387,00000396,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153324,00001136,O,AIRPORT,0000
300,SQ,0117,2010-09-06,00153320,00000529,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164579,00000542,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164472,00001528,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164386,00000285,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164404,00004412,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164519,00003710,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164417,00000956,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164388,00002913,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164466,00002350,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164548,00003059,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164428,00001827,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164628,00004093,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164566,00000647,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164546,00000928,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164610,00002586,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164457,00004595,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164607,00001615,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164464,00000972,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164418,00001110,O,AIRPORT,0000
300,QF,0006,2010-08-18,00043144,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164382,00002214,O,AIRPORT,0000
300,AZ,0788,2010-07-13,00043155,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164565,00003345,O,AIRPORT,0000
300,AA,0026,2010-09-08,00045084,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164563,00001051,O,AIRPORT,0000
300,QF,0006,2010-09-29,00045104,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164558,00002170,O,AIRPORT,0000
300,LH,0401,2010-07-16,00044846,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164384,00001735,O,AIRPORT,0000
300,QF,0006,2010-09-01,00044007,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164581,00004162,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164514,00000777,O,AIRPORT,0000
300,AA,0026,2010-09-01,00044606,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164487,00000667,O,AIRPORT,0000
300,QF,0005,2011-08-12,00029828,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164409,00003794,O,AIRPORT,0000
300,QF,0005,2011-05-27,00025117,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164405,00000527,O,AIRPORT,0000
300,JL,0407,2011-11-04,00024912,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164522,00002367,O,AIRPORT,0000
300,DL,0106,2011-06-27,00026644,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164493,00000462,O,AIRPORT,0000
300,QF,0005,2011-07-01,00027361,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164507,00001363,O,AIRPORT,0000
300,AZ,0555,2011-06-29,00027161,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164621,00000805,O,AIRPORT,0000
300,UA,0941,2010-10-07,00033784,00004173,O,AIRPORT,0000
300,JL,0408,2010-12-18,00035741,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164455,00002486,O,AIRPORT,0000
300,DL,0106,2011-11-21,00035776,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164486,00003218,O,AIRPORT,0000
300,AA,0017,2011-11-16,00035769,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164489,00000496,O,AIRPORT,0000
300,AZ,0555,2011-11-16,00036080,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164475,00002901,O,AIRPORT,0000
300,UA,0941,2010-11-11,00035105,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164395,00003668,O,AIRPORT,0000
300,DL,0106,2011-11-07,00034963,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164611,00000141,O,AIRPORT,0000
300,UA,0941,2010-11-18,00035272,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164588,00001501,O,AIRPORT,0000
300,UA,0941,2010-09-09,00032881,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164414,00001707,O,AIRPORT,0000
300,DL,1699,2011-06-27,00064267,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164592,00001774,O,AIRPORT,0000
300,UA,3504,2010-12-03,00064390,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164503,00001722,O,AIRPORT,0000
300,UA,3504,2010-11-05,00062716,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164567,00000796,O,AIRPORT,0000
300,AZ,0788,2011-03-01,00057454,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164550,00000642,O,AIRPORT,0000
300,QF,0006,2011-06-29,00057322,00004173,O,AIRPORT,0000
300,LH,0401,2010-10-22,00051175,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164554,00002379,O,AIRPORT,0000
300,AA,0026,2011-07-27,00059162,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164538,00004519,O,AIRPORT,0000
300,AZ,0788,2011-03-22,00058969,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164399,00004501,O,AIRPORT,0000
300,AA,0026,2011-07-13,00058698,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164485,00002339,O,AIRPORT,0000
300,UA,3504,2010-08-27,00058171,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164593,00003317,O,AIRPORT,0000
300,AA,0026,2011-10-05,00062300,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164431,00003138,O,AIRPORT,0000
300,QF,0006,2011-03-09,00052223,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164430,00003138,O,AIRPORT,0000
300,UA,3504,2010-06-11,00053462,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164471,00001835,O,AIRPORT,0000
300,AZ,0788,2010-12-21,00053084,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164470,00001835,O,AIRPORT,0000
300,DL,1699,2010-12-06,00051441,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164497,00002643,O,AIRPORT,0000
300,DL,1699,2011-01-10,00053867,00004173,O,AIRPORT,0000
300,UA,3504,2010-06-25,00054283,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164534,00003226,O,AIRPORT,0000
300,QF,0006,2011-02-23,00051531,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164583,00002059,O,AIRPORT,0000
300,LH,0401,2011-09-28,00073090,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164498,00002805,O,AIRPORT,0000
300,DL,1699,2011-11-28,00073534,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164587,00003624,O,AIRPORT,0000
300,AZ,0788,2011-11-15,00073822,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164505,00000826,O,AIRPORT,0000
300,UA,3504,2011-05-06,00073735,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164394,00001256,O,AIRPORT,0000
300,AZ,0788,2011-11-08,00073238,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164609,00004165,O,AIRPORT,0000
300,UA,3504,2011-03-18,00070996,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164415,00002931,O,AIRPORT,0000
300,AZ,0788,2011-10-18,00071991,00004173,O,AIRPORT,0000
300,AZ,0788,2012-02-21,00075385,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164397,00002821,O,AIRPORT,0000
300,AZ,0788,2012-02-28,00075586,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164411,00002902,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164532,00001347,O,AIRPORT,0000
300,AA,0064,2010-05-14,00067064,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164456,00004205,O,AIRPORT,0000
300,LH,0401,2011-06-24,00066145,00004173,O,AIRPORT,0000
300,AZ,0788,2011-09-20,00070387,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164586,00003374,O,AIRPORT,0000
300,UA,3504,2011-02-11,00068504,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164570,00004573,O,AIRPORT,0000
300,UA,3504,2011-02-11,00068666,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164423,00000064,O,AIRPORT,0000
300,UA,3504,2011-02-25,00069453,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164389,00002239,O,AIRPORT,0000
300,UA,3504,2011-07-22,00078909,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164491,00000564,O,AIRPORT,0000
300,AZ,0789,2010-05-05,00077221,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164604,00001759,O,AIRPORT,0000
300,UA,3504,2011-11-04,00086143,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164517,00002920,O,AIRPORT,0000
300,AA,0064,2011-10-28,00085884,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164582,00002543,O,AIRPORT,0000
300,LH,0402,2010-07-26,00085056,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164453,00004115,O,AIRPORT,0000
300,AA,0064,2011-11-18,00086659,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164488,00002578,O,AIRPORT,0000
300,AA,0064,2011-11-11,00086372,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164454,00002670,O,AIRPORT,0000
300,UA,3504,2011-09-09,00082149,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164510,00003427,O,AIRPORT,0000
300,AZ,0789,2010-09-01,00084327,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164452,00000930,O,AIRPORT,0000
300,DL,1984,2010-08-23,00082957,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164541,00000430,O,AIRPORT,0000
300,LH,0402,2011-06-13,00105278,00004173,O,AIRPORT,0000
300,DL,1984,2011-09-12,00106917,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164551,00001495,O,AIRPORT,0000
300,AZ,0789,2011-08-31,00107245,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164573,00004434,O,AIRPORT,0000
300,LH,0402,2011-07-04,00106318,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164557,00001558,O,AIRPORT,0000
300,AZ,0789,2011-07-13,00104056,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164542,00002393,O,AIRPORT,0000
300,LH,0402,2011-09-12,00110986,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164525,00002325,O,AIRPORT,0000
300,DL,1984,2011-09-26,00107940,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164446,00003581,O,AIRPORT,0000
300,UA,3516,2011-03-15,00109659,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164449,00004366,O,AIRPORT,0000
300,AZ,0789,2011-10-05,00109167,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164381,00003486,O,AIRPORT,0000
300,LH,0402,2011-08-15,00108919,00004173,O,AIRPORT,0000
300,AZ,0789,2011-12-21,00112775,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164547,00000248,O,AIRPORT,0000
300,LH,0402,2010-12-20,00094341,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164623,00002453,O,AIRPORT,0000
300,LH,0402,2010-10-25,00090918,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164380,00004201,O,AIRPORT,0000
300,DL,1984,2011-01-31,00093209,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164393,00001878,O,AIRPORT,0000
300,DL,1984,2011-01-31,00092999,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164529,00003130,O,AIRPORT,0000
300,UA,3516,2010-06-15,00092608,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164577,00001483,O,AIRPORT,0000
300,AZ,0789,2011-01-12,00092560,00004173,O,AIRPORT,0000
300,AZ,0789,2010-11-17,00089457,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164524,00003977,O,AIRPORT,0000
300,LH,0402,2010-12-20,00094103,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164552,00002795,O,AIRPORT,0000
300,AZ,0789,2011-03-16,00096582,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164606,00003563,O,AIRPORT,0000
300,DL,1984,2011-04-25,00098266,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164474,00003274,O,AIRPORT,0000
300,LH,0402,2011-03-28,00100169,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164520,00002293,O,AIRPORT,0000
300,DL,1984,2011-05-30,00100409,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164450,00002191,O,AIRPORT,0000
300,DL,1984,2011-05-23,00099888,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164614,00000834,O,AIRPORT,0000
300,UA,3516,2010-09-07,00098014,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164434,00003167,O,AIRPORT,0000
300,UA,3516,2010-08-03,00095565,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164408,00001766,O,AIRPORT,0000
300,AZ,0789,2012-02-01,00113525,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164619,00003871,O,AIRPORT,0000
300,AZ,0791,2010-08-12,00145452,00004173,O,AIRPORT,0000
300,AZ,0791,2010-08-26,00145954,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164518,00001567,O,AIRPORT,0000
300,AZ,0791,2010-08-12,00145573,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164459,00004006,O,AIRPORT,0000
300,AZ,0791,2010-08-19,00145632,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164392,00001514,O,AIRPORT,0000
300,UA,3517,2011-01-31,00145743,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164549,00002881,O,AIRPORT,0000
300,LH,0455,2010-08-09,00149622,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164543,00000910,O,AIRPORT,0000
300,AZ,0790,2011-11-02,00139180,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164412,00003256,O,AIRPORT,0000
300,UA,3517,2010-12-06,00142537,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164476,00001627,O,AIRPORT,0000
300,AZ,0791,2011-08-11,00158364,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164509,00004177,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164468,00001614,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164545,00000879,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164562,00000575,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164410,00000290,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164559,00000742,O,AIRPORT,0000
300,UA,3517,2011-08-22,00158501,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164622,00002416,O,AIRPORT,0000
300,AZ,0791,2011-08-11,00158452,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164501,00001900,O,AIRPORT,0000
300,UA,3517,2011-10-24,00162994,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164427,00001980,O,AIRPORT,0000
300,AZ,0791,2011-10-20,00160939,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164537,00003438,O,AIRPORT,0000
300,AZ,0791,2011-02-24,00152502,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164523,00003479,O,AIRPORT,0000
300,AZ,0791,2011-04-07,00153959,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164627,00003667,O,AIRPORT,0000
300,UA,3517,2011-05-02,00151347,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164441,00002677,O,AIRPORT,0000
300,LH,0455,2010-10-25,00152379,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164597,00000505,O,AIRPORT,0000
300,LH,0455,2010-10-11,00151838,00004173,O,AIRPORT,0000
300,UA,3516,2011-09-20,00122028,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164479,00001882,O,AIRPORT,0000
300,LH,0454,2010-10-16,00125578,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164508,00003148,O,AIRPORT,0000
300,UA,3516,2011-11-29,00126247,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164396,00001283,O,AIRPORT,0000
300,AZ,0790,2010-11-24,00123861,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164599,00001590,O,AIRPORT,0000
300,LH,0454,2010-09-18,00124455,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164608,00004304,O,AIRPORT,0000
300,UA,3516,2011-06-21,00115945,00004173,O,AIRPORT,0000
300,UA,3516,2011-07-05,00116439,00004173,O,AIRPORT,0000
300,SQ,0117,2011-07-18,00164425,00000331,O,AIRPORT,0000
